Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,4545927100,-1,N/A,,4545927100,,179910819,179910819,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,346261000,-1,N/A,,346261000,,12588751,12588751,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,442761600,-1,N/A,,442761600,,23480542,23480542,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,498,Rep. of Moldova,MDA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,44197000,-1,N/A,,44197000,,1222923,1222923,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,365629200,-1,N/A,,365629200,,12608559,12608559,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,364,Iran,IRN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,149618900,-1,N/A,,149618900,,5366124,5366124,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,284000000,-1,N/A,,284000000,,9435484,9435484,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,112,Belarus,BLR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,45521900,-1,N/A,,45521900,,960245,960245,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,400297800,-1,N/A,,400297800,,19809776,19809776,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,17906700,-1,N/A,,17906700,,1454403,1454403,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,270387000,-1,N/A,,270387000,,12695805,12695805,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,363450700,-1,N/A,,363450700,,13677892,13677892,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,216423000,-1,N/A,,216423000,,7113860,7113860,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,137950200,-1,N/A,,137950200,,4771389,4771389,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,13900,-1,N/A,,13900,,34602,34602,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,191,Croatia,HRV,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,123631000,-1,N/A,,123631000,,3675991,3675991,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,112501300,-1,N/A,,112501300,,4297592,4297592,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,40387000,-1,N/A,,40387000,,1687768,1687768,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,160257000,-1,N/A,,160257000,,5077511,5077511,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,74551000,-1,N/A,,74551000,,2570740,2570740,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1269600,-1,N/A,,1269600,,163462,163462,,0
H1,2000,2000,2000,6,1,0,M,97,EU-28,EUR,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,948911300,-1,N/A,,948911300,,37217399,37217399,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,467410600,-1,N/A,,467410600,,26183150,26183150,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,13650000,-1,N/A,,13650000,,765647,765647,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,378645000,-1,N/A,,378645000,,14651668,14651668,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,498,Rep. of Moldova,MDA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,65000,-1,N/A,,65000,,2579,2579,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,386007600,-1,N/A,,386007600,,13423726,13423726,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,364,Iran,IRN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,304642600,-1,N/A,,304642600,,9528384,9528384,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,112,Belarus,BLR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,3717500,-1,N/A,,3717500,,65658,65658,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,425100000,-1,N/A,,425100000,,14173200,14173200,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,503437800,-1,N/A,,503437800,,25865211,25865211,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,27327700,-1,N/A,,27327700,,2217724,2217724,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,48000000,-1,N/A,,48000000,,1438761,1438761,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,181528800,-1,N/A,,181528800,,7514942,7514942,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,121314100,-1,N/A,,121314100,,4156696,4156696,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,191,Croatia,HRV,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,50422800,-1,N/A,,50422800,,1764008,1764008,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,13161000,-1,N/A,,13161000,,444573,444573,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,293834000,-1,N/A,,293834000,,10291496,10291496,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,35191600,-1,N/A,,35191600,,1295686,1295686,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1649400,-1,N/A,,1649400,,231998,231998,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2223257300,-1,N/A,,2223257300,,84991508,84991508,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1300,-1,N/A,,1300,,3036,3036,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,300,-1,N/A,,300,,985,985,,0
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2092,-1,N/A,,2092,,3860,3860,,6
H1,2001,2001,2001,6,1,0,M,97,EU-28,EUR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,5478366492,-1,N/A,,5478366492,,219014496,219014496,,6
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,362714000,-1,N/A,,362714000,,14629778,14629778,,0
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,325991900,-1,N/A,,325991900,,20662407,20662407,,0
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,709209200,-1,N/A,,709209200,,23466462,23466462,,0
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,364,Iran,IRN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,129810100,-1,N/A,,129810100,,4587253,4587253,,0
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,16000000,-1,N/A,,16000000,,540263,540263,,0
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,252365700,-1,N/A,,252365700,,16744226,16744226,,0
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,80040000,-1,N/A,,80040000,,2513213,2513213,,0
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,120141500,-1,N/A,,120141500,,4475514,4475514,,0
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,34172600,-1,N/A,,34172600,,1064333,1064333,,0
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,161313000,-1,N/A,,161313000,,7043403,7043403,,0
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1416000,-1,N/A,,1416000,,121831,121831,,0
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,635661000,-1,N/A,,635661000,,21547138,21547138,,0
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2372700,-1,N/A,,2372700,,352059,352059,,0
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,3115592600,-1,N/A,,3115592600,,112569541,112569541,,0
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,3000,-1,N/A,,3000,,1360,1360,,0
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,56312,-1,N/A,,56312,,2181,2181,,6
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,5946860012,-1,N/A,,5946860012,,230321783,230321783,,6
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,200,-1,N/A,,200,,85,85,,0
H2,2002,2002,2002,6,1,0,M,97,EU-28,EUR,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,200,-1,N/A,,200,,736,736,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,694,Sierra Leone,SLE,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,725200,-1,N/A,,725200,,43460,43460,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,264737500,-1,N/A,,264737500,,18232395,18232395,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,395393000,-1,N/A,,395393000,,17667950,17667950,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,412402200,-1,N/A,,412402200,,13646010,13646010,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,807,North Macedonia,MKD,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,5072900,-1,N/A,,5072900,,172109,172109,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,291164000,-1,N/A,,291164000,,21457765,21457765,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2277481300,-1,N/A,,2277481300,,79949492,79949492,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,68742000,-1,N/A,,68742000,,2213675,2213675,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,568,"Other Europe, nes",E19,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,210300,-1,N/A,,210300,,16386,16386,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,16587000,-1,N/A,,16587000,,674366,674366,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,160843500,-1,N/A,,160843500,,7827136,7827136,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,645427000,-1,N/A,,645427000,,23189957,23189957,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,26632400,-1,N/A,,26632400,,1064328,1064328,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,332000,-1,N/A,,332000,,8764,8764,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2654900,-1,N/A,,2654900,,379094,379094,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2640462500,-1,N/A,,2640462500,,102195616,102195616,,0
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,498,Rep. of Moldova,MDA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2256,-1,N/A,,2256,,90,90,,6
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,106738603,-1,N/A,,106738603,,4572170,4572170,,6
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,7315608759,-1,N/A,,7315608759,,293311903,293311903,,6
H2,2003,2003,2003,6,1,0,M,97,EU-28,EUR,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,200,-1,N/A,,200,,1142,1142,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,120,Cameroon,CMR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,41040200,-1,N/A,,41040200,,1904419,1904419,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,352,Iceland,ISL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,15600,-1,N/A,,15600,,4937,4937,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,257389700,-1,N/A,,257389700,,20889566,20889566,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,21784800,-1,N/A,,21784800,,1259606,1259606,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,136603800,-1,N/A,,136603800,,5371954,5371954,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,807,North Macedonia,MKD,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,17849900,-1,N/A,,17849900,,997857,997857,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,112,Belarus,BLR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,22806300,-1,N/A,,22806300,,895456,895456,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,317511400,-1,N/A,,317511400,,16279650,16279650,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,351257500,-1,N/A,,351257500,,26451784,26451784,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,4633254200,-1,N/A,,4633254200,,211366528,211366528,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,109946000,-1,N/A,,109946000,,4920016,4920016,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,106278900,-1,N/A,,106278900,,4916335,4916335,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,22705700,-1,N/A,,22705700,,1141498,1141498,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,318244100,-1,N/A,,318244100,,14277307,14277307,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1882354800,-1,N/A,,1882354800,,87588170,87588170,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,4150300,-1,N/A,,4150300,,684884,684884,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,364,Iran,IRN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2900,-1,N/A,,2900,,982,982,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,686,Senegal,SEN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,2900,-1,N/A,,2900,,187,187,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,1400,-1,N/A,,1400,,572,572,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,891,Serbia and Montenegro,SCG,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,300,-1,N/A,,300,,1517,1517,,0
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,69285,-1,N/A,,69285,,2487,2487,,6
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,13362,-1,N/A,,13362,,647,647,,6
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,20374,-1,N/A,,20374,,12461,12461,,6
H2,2004,2004,2004,6,1,0,M,97,EU-28,EUR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,8243303721,-1,N/A,,8243303721,,398968822,398968822,,6
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,407949300,-1,N/A,,407949300,,34665183,34665183,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,21400000,-1,N/A,,21400000,,986914,986914,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,50575700,-1,N/A,,50575700,,2881025,2881025,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,34797600,-1,N/A,,34797600,,1796460,1796460,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,41800000,-1,N/A,,41800000,,2492095,2492095,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,807,North Macedonia,MKD,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,117968500,-1,N/A,,117968500,,6723961,6723961,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,410477000,-1,N/A,,410477000,,23555177,23555177,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,292440000,-1,N/A,,292440000,,21668332,21668332,,0
H2,2005,2005,2005,6,1,0,M,97,EU-28,EUR,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,252310,Cement clinkers (whether or not coloured),8,kg,37329000,-1,N/A,,37329000,,2040030,2040030,,0
